,id,loan_complete_rate,censor_status,predicted_loan_complete_rate,predicted_severity_rate,combined_score,combined_score_normalized,good or bad
6152,5976559,0.1166,0,0.7642715830472394,0.8230000000000001,0.6289955128478781,0.7078695313450349,bad
6153,5976932,0.2215,0,0.8094274196461895,0.9105000000000005,0.736983665587856,0.8795486555363359,good
6154,5977203,0.1328,0,0.7845686622284624,0.9144999999999999,0.7174880416079288,0.8485545921551798,good
6155,5977680,0.2221,0,0.790878820374215,0.8504999999999998,0.6726424367282697,0.7772592326715579,good
6156,5978071,0.2222,0,0.7854746061180775,0.6915000000000003,0.5431556901306509,0.5714017317678466,bad
6157,5978579,0.1333,0,0.7811953028214975,0.9644999999999999,0.7534628695713342,0.9057472267265065,good
6158,5978950,0.222,0,0.7868062644603183,0.7440000000000003,0.585383860758477,0.638535904967775,bad
6159,5979323,0.1944,0,0.7916460804573797,0.9765,0.7730423975666313,0.936874680368625,good
6160,5979782,0.2218,0,0.7681755766951188,0.6790000000000004,0.521591216575986,0.5371186197821668,bad
6161,5980241,0.1944,0,0.8050368289435392,0.9405,0.7571371376213987,0.9115885630664107,good
6162,6054601,0.1944,0,0.7867844901163192,0.8279999999999997,0.6514575578163121,0.7435795986985507,bad
6164,6065235,0.4822,0,0.8059317098874004,0.9085000000000002,0.7321889584327034,0.8719260496831511,good
6165,6074819,0.1939,0,0.8027639889941355,0.9360000000000003,0.751387093698511,0.9024471667215742,good
6166,6075276,0.1941,0,0.7953945853206915,0.8964999999999997,0.7130712457399997,0.8415327881229946,good
6167,6084801,0.222,0,0.8026608072590402,0.9565,0.767745062143272,0.9284529981474308,good
6168,6085188,0.1164,0,0.7645446153449468,0.8405,0.6425997491974278,0.7294974907324494,bad
6169,6094721,0.1944,0,0.7901983776213878,0.9094999999999998,0.718685424446652,0.8504581865019474,good
6170,6095191,0.1944,0,0.8038790313810202,0.9229999999999999,0.7419803459646817,0.887492357592457,good
6172,6105264,0.1941,0,0.802918384390491,0.9180000000000001,0.7370790768704709,0.8797003400037675,good
6173,6105592,0.2221,0,0.8097019957547569,0.944,0.7643586839924904,0.9230693479936346,good
6174,6114718,0.2222,0,0.7825621452436662,0.779,0.609615911144816,0.677059919705792,bad
6175,6115106,0.1942,0,0.7798073509179289,0.8374999999999999,0.6530886563937653,0.7461727125554116,bad
6176,6115595,0.1944,0,0.796158532698225,0.9725000000000001,0.774264173049024,0.9388170540406762,good
6177,6124806,0.1944,0,0.8002187301902146,0.8910000000000001,0.7129948885994813,0.8414113958528489,good
6178,6125334,0.1944,0,0.8100792162631787,0.8719999999999999,0.7063890765814917,0.8309095028854643,good
6179,6125653,0.1943,0,0.8017381951857984,0.9059999999999997,0.726374804838333,0.8626827320444221,good
6180,6134761,0.1944,0,0.805191321556697,0.9434999999999999,0.7596980118887435,0.9156598305177617,good
6181,6135170,0.1944,0,0.77870762455782,0.8575000000000002,0.6677417880583308,0.769468201430842,good
6182,6154717,0.1942,0,0.7931413164528511,0.7830000000000001,0.6210296507825825,0.6952054363670275,bad
6183,6155153,0.1162,0,0.7912091345278204,0.9279999999999998,0.7342420768418172,0.8751900889448136,good
6184,6155524,0.1944,0,0.7903199692347804,0.8409999999999997,0.6646590941264502,0.764567347207977,good
6185,6156001,0.222,0,0.7910009006483785,0.8145,0.6442702335781043,0.732153219978419,bad
6186,6156370,0.1942,0,0.8113051975970152,0.9715,0.7881829994655003,0.9609451474316724,good
6187,6156718,0.1167,0,0.7802370869499471,0.8665000000000004,0.6760754358421295,0.7827170006420509,good
6188,6157139,0.1162,0,0.7759152511288301,0.7809999999999999,0.6059898111316162,0.6712951607141723,bad
6189,6157583,0.1941,0,0.7952337660549165,0.8759999999999999,0.6966247790641067,0.8153862625707202,good
6190,6157941,0.1944,0,0.7981208054828941,0.8755000000000002,0.6987547652002739,0.8187725058309165,good
6192,6158687,0.1944,0,0.8022397430947383,0.922,0.7396650431333488,0.8838114986071388,good
6193,6159090,0.1943,0,0.797755469143589,0.8274999999999997,0.6601426507163196,0.7573871239201706,good
6197,6160793,0.1938,0,0.7938893564556817,0.8959999999999999,0.7113248633842907,0.8387563965862934,good
6198,6164779,0.222,0,0.7853174045215054,0.7630000000000001,0.5991971796499087,0.6604962629263589,bad
6199,6165200,0.1941,0,0.7992632057284499,0.9229999999999998,0.7377199388873591,0.88071917982087,good
6200,6165479,0.1944,0,0.7970584987146332,0.9295000000000002,0.7408658745552518,0.8857205754973612,good
6202,6166245,0.1166,0,0.78366407497549,0.8899999999999997,0.6974610267281858,0.8167157256917518,good
6203,6166721,0.1941,0,0.7987062223001091,0.8990000000000004,0.7180368938477983,0.8494271552045556,good
6204,6167101,0.1162,0,0.7749657699542839,0.8905000000000001,0.6901070181442899,0.8050243528796011,good
6205,6167434,0.1943,0,0.7956108995513218,0.8835000000000001,0.7029222297535929,0.8253979239574294,good
6206,6167724,0.1167,0,0.7582470002312748,0.8205000000000001,0.6221416636897611,0.696973309945285,bad
6207,6168155,0.1941,0,0.7969940959146751,0.8630000000000001,0.6878059047743647,0.8013660522420775,good
6208,6168486,0.1944,0,0.7850079854183196,0.856,0.6719668355180816,0.7761851646268255,good
6209,6168802,0.1944,0,0.7963952523537561,0.9765,0.7776799639234429,0.9442474644223863,good
6210,6169096,0.1937,0,0.8039403981775125,0.9225000000000001,0.7416350173187554,0.8869433555215211,good
6211,6169499,0.1956,0,0.8081169360114369,0.9105000000000001,0.7357904702384134,0.8776517184429244,good
6212,6169900,0.1944,0,0.7907725517322592,0.8094999999999998,0.6401303806272637,0.7255716986647576,bad
6213,6170260,0.1162,0,0.7821913157109897,0.9565,0.7481659934775616,0.8973262747456133,good
6214,6170625,0.1162,0,0.785371057337084,0.8059999999999999,0.6330090722136896,0.714250271633013,bad
6215,6174599,0.1163,0,0.7760472668749059,0.9209999999999999,0.7147395327917883,0.8441850240644722,good
6216,6175031,0.1944,0,0.7991651375399869,0.9309999999999999,0.7440227430497277,0.8907393521369036,good
6218,6175770,0.1943,0,0.8116368010721824,0.9094999999999996,0.7381836705751496,0.8814564185641914,good
6219,6176186,0.1165,0,0.7530016614789938,0.8904999999999998,0.6705479795470439,0.7739294731988235,good
6220,6176677,0.1942,0,0.7824108417718655,0.7615000000000003,0.5958058560092758,0.6551047504529951,bad
6221,6177112,0.1941,0,0.8070880526301432,0.9275,0.7485741688144578,0.8979751902291808,good
6222,6177471,0.1944,0,0.7965788868144427,0.9705000000000001,0.7730798096534167,0.9369341579514017,good
6223,6177863,0.0998,0,0.7780586422802008,0.8855000000000001,0.6889709277391178,0.8032182009933686,good
6224,6178180,0.194,0,0.7882037906719906,0.9445000000000001,0.7444584802896953,0.8914320854214084,good
6225,6178564,0.1941,0,0.7984673333378207,0.9845,0.7860910896710845,0.9576194377840849,good
6226,6178912,0.1167,0,0.7701327900994571,0.8120000000000002,0.6253478255607593,0.7020704529935032,bad
6227,6179426,0.1165,0,0.7771582245595182,0.9305000000000002,0.7231457279526319,0.8575491587994162,good
6228,6179809,0.194,0,0.8012037216880032,0.843,0.6754147373829867,0.7816666249300661,good
6229,6180241,0.1944,0,0.7965050188021628,0.8849999999999999,0.7049069416399141,0.8285532108085356,good
6230,6180754,0.1944,0,0.7902550129212286,0.8759999999999999,0.6922633913189962,0.8084525461458993,good
6231,6184846,0.2219,0,0.7918237315770754,0.8845000000000002,0.7003680905799233,0.8213373639304966,good
6233,6185675,0.1941,0,0.797155043153701,0.7935,0.6325425267424617,0.7135085595482745,bad
6234,6186056,0.1939,0,0.788137271307421,0.8855000000000001,0.6978955537427213,0.8174065349648073,good
6235,6186443,0.1939,0,0.8111645944850465,0.9344999999999996,0.7580333135462756,0.9130132998917053,good
6236,6186808,0.1944,0,0.7882070984783509,0.7989999999999998,0.6297774716842023,0.7091126863094228,bad
6237,6187210,0.1944,0,0.7951252290120546,0.9535000000000002,0.7581519058629943,0.9132018374724815,good
6238,6187643,0.1941,0,0.800360283783342,0.9655,0.7727478539928168,0.9364064161979209,good
6239,6188084,0.1941,0,0.776559709130617,0.9180000000000001,0.7128818129819066,0.841231628697841,good
6240,6188405,0.194,0,0.7953418251696326,0.9454999999999998,0.7519956956978875,0.9034147196945899,good
6241,6188779,0.1165,0,0.7651580766595341,0.7979999999999998,0.610596145174308,0.6786182917625021,bad
6242,6189162,0.1943,0,0.7876005414927871,0.9205000000000001,0.7249862984441107,0.8604752902496902,good
6243,6189507,0.1944,0,0.788467620247578,0.94,0.7411595630327232,0.8861874802393914,good
6244,6189836,0.1939,0,0.7838607769992577,0.8999999999999999,0.7054746992993318,0.8294558296166972,good
6245,6190222,0.194,0,0.80219280179461,0.985,0.7901599097676909,0.9640880313561901,good
6246,6190592,0.1167,0,0.7658854099891804,0.8584999999999999,0.6575126244757113,0.753205918944149,good
6247,6190931,0.1942,0,0.7769941222634636,0.8439999999999998,0.6557830391903631,0.7504562313213063,good
6248,6204770,0.222,0,0.8038369351971162,0.9655000000000001,0.7761045609328158,0.941742895181995,good
6249,6205188,0.1942,0,0.7947871002464214,0.828,0.6580837190040368,0.7541138426928722,good
6250,6205519,0.1942,0,0.8022420639620012,0.9329999999999999,0.748491845676547,0.8978443132407464,good
6251,6205886,0.1939,0,0.7870692242897196,0.894,0.7036398865150093,0.8265388517457453,good
6252,6206159,0.1939,0,0.7876092691475851,0.8444999999999999,0.6651360277951356,0.765325574406607,good
6253,6206538,0.1944,0,0.7777043673956258,0.8909999999999999,0.6929345913495025,0.8095196172131485,good
6254,6206916,0.1944,0,0.793707750524119,0.8490000000000001,0.6738578801949772,0.7791915397309334,good
6255,6207366,0.1943,0,0.7944024662132982,0.961,0.7634207700309796,0.9215782562081618,good
6256,6207786,0.1942,0,0.8072337516301684,0.938,0.757185259029098,0.9116650662838381,good
6257,6208294,0.1943,0,0.8014204008049963,0.897,0.7188740995220817,0.8507581413662972,good
6258,6208666,0.1167,0,0.786774766804461,0.9630000000000003,0.7576641004326962,0.9124263263916411,good
6259,6209045,0.1664,0,0.8017140236093544,0.8504999999999998,0.6818577770797558,0.7919097431259532,good
6260,6209376,0.1941,0,0.8024397083838268,0.8944999999999999,0.717782319149333,0.8490224333886445,good
6261,6209751,0.1165,0,0.7715751869602534,0.7689999999999998,0.5933413187724347,0.6511866392192884,bad
6262,6210122,0.1165,0,0.7750640587865254,0.7744999999999999,0.6002871135301638,0.6622290353577865,bad
6263,6214583,0.1401,0,0.7597697042150268,0.7885000000000001,0.5990784117735487,0.660307446241582,bad
6264,6224791,0.1936,0,0.7822425743757171,0.7815000000000001,0.611322571874623,0.6797731619638615,bad
6265,6225324,0.1944,0,0.7919875861729748,0.9265000000000001,0.7337764985892613,0.8744499145403697,good
6266,6234796,0.1944,0,0.8014759716447286,0.935,0.7493800334878213,0.89925635059566,good
6267,6235189,0.1944,0,0.7979732785342624,0.9025,0.7201708838771718,0.8528197638378188,good
6268,6235590,0.1944,0,0.7952994298674512,0.941,0.7483767635052715,0.8976613560748601,good
6269,6245008,0.1943,0,0.7832856617916774,0.704,0.5514331059013409,0.5845611335542726,bad
6270,6245295,0.1167,0,0.7608932533390277,0.7490000000000001,0.5699090467509318,0.6139341088593107,bad
6271,6254604,0.2027,0,0.8043594812591324,0.99,0.796315886446541,0.9738747779385846,good
6272,6255026,0.1944,0,0.797189611918595,0.9610000000000002,0.76609921705377,0.925836440345941,good
6273,6255435,0.1938,0,0.7833699361576917,0.8890000000000002,0.6964158732441881,0.8150541449514065,good
6274,6264660,0.1942,0,0.7944565762172234,0.8714999999999997,0.69236890617331,0.8086202932303541,good
6275,6265040,0.194,0,0.8029864967839346,0.8959999999999999,0.7194759011184053,0.8517148830863128,good
6276,6265394,0.1942,0,0.7934237905448323,0.7694999999999996,0.6105396068242481,0.6785284073244853,bad
6277,6284587,0.194,0,0.7986859648955968,0.9359999999999999,0.7475700631422786,0.8963788671324211,good
6278,6284992,0.111,0,0.7920421776517143,0.7909999999999999,0.6265053625225059,0.703910700527788,bad
6279,6285393,0.194,0,0.7882836243811666,0.8650000000000001,0.6818653350897093,0.7919217588193095,good
6282,6287063,0.1944,0,0.8072676426801451,0.9300000000000002,0.7507589076925351,0.9014484791748499,good
6284,6288045,0.194,0,0.8034995515414037,0.91,0.7311845919026774,0.8703293118756519,good
6285,6288431,0.194,0,0.7995906971240901,0.9680000000000001,0.7740037948161194,0.9384031057894159,good
6286,6288827,0.1942,0,0.7851699349534418,0.7889999999999999,0.6194990786782655,0.6927721390865981,bad
6287,6289441,0.1944,0,0.7845222708005015,0.8615,0.6758659362946321,0.7823839391170573,good
6288,6289944,0.1944,0,0.8021468212428002,0.8864999999999997,0.7111031570317422,0.8384039287324834,good
6289,6290438,0.1164,0,0.7700636905261137,0.7490000000000002,0.5767777042040593,0.6248538724259897,bad
6290,6290983,0.1944,0,0.7802086351124722,0.9425,0.735346638593505,0.8769461167065031,good
6291,6291293,0.1943,0,0.7891051985668296,0.7620000000000005,0.6012981613079245,0.6638363949856473,bad
6292,6291700,0.1944,0,0.7957888982584215,0.795,0.632652174115445,0.7136828764940324,bad
6293,6294925,0.1944,0,0.7899637441450089,0.823,0.6501401614313423,0.741485207306108,bad
6294,6295428,0.1667,0,0.8041696404960863,0.94,0.7559194620663211,0.9096527074420604,good
6296,6296667,0.1165,0,0.7351934640631009,0.7544999999999997,0.5547034686356095,0.5897603428727153,bad
6297,6297506,0.1167,0,0.7598962031063832,0.7335000000000003,0.5573838649785322,0.5940216260316796,bad
6298,6298402,0.1944,0,0.797035589947397,0.904,0.7205201733124469,0.8533750627554852,good
6299,6298881,0.1944,0,0.7854122458798956,0.7669999999999999,0.6024111925898799,0.6656058875719658,bad
6300,6299216,0.1941,0,0.7971672557525948,0.8245000000000001,0.6572644023680145,0.7528112964510972,good
6301,6299621,0.1167,0,0.768178316698571,0.8840000000000002,0.6790696319615369,0.7874771614040801,good
6302,6300452,0.1941,0,0.8047722887194912,0.9350000000000002,0.7524620899527245,0.9041561913761276,good
6303,6301241,0.1942,0,0.8005791267980212,0.9235000000000001,0.7393348235979726,0.8832865169384483,good
6304,6301680,0.1941,0,0.7930575434186846,0.8849999999999999,0.7018559259255358,0.8237027184864788,good
6305,6304672,0.1944,0,0.7964881980845802,0.944,0.7518848589918437,0.9032385119519899,good
6306,6305065,0.1167,0,0.7634268962832929,0.9269999999999999,0.7076967328546124,0.8329884094878689,good
6307,6305450,0.1944,0,0.7875134500799581,0.87,0.6851367015695635,0.7971225638883849,good
6308,6305904,0.1943,0,0.7967685924070622,0.894,0.7123111216119137,0.8403243458885885,good
6309,6306293,0.1163,0,0.7712525085400855,0.8585,0.6621202785816634,0.7605311486236587,good
6310,6306867,0.1167,0,0.7804288753649414,0.8994999999999999,0.7019957733907647,0.8239250474155482,good
6311,6307246,0.1165,0,0.7521220759168805,0.7760000000000002,0.5836467309114994,0.635774223031667,bad
6312,6307535,0.1167,0,0.779162769040632,0.8550000000000003,0.6661841675297406,0.7669919026759716,good
6313,6308130,0.1944,0,0.7921330691987256,0.824,0.6527176490197498,0.7455828865474341,bad
6314,6308480,0.194,0,0.7957749638540648,0.8924999999999998,0.7102291552397527,0.8370144442530916,good
6316,6309357,0.1944,0,0.7990561727744331,0.8999999999999997,0.7191505554969895,0.8511976499461309,good
6317,6310242,0.1944,0,0.796311380388751,0.7780000000000001,0.6195302539424484,0.6928217013942731,bad
6318,6310615,0.1943,0,0.7958408245444022,0.851,0.6772605416872862,0.784601077074587,good
6319,6311021,0.1167,0,0.7590916171933707,0.8639999999999999,0.6558551572550722,0.7505708843260434,good
6322,6314928,0.1167,0,0.7845014339414829,0.949,0.7444918608104673,0.8914851536370021,good
6323,6315850,0.1944,0,0.8003020710830564,0.8199999999999998,0.6562476982881061,0.7511949444571828,good
6325,6316749,0.1941,0,0.7821915469630853,0.8814999999999997,0.6895018486479595,0.8040622568859095,good
6326,6317161,0.1949,0,0.8048517060293288,0.816,0.6567589921199323,0.7520077973028434,good
6327,6317492,0.1667,0,0.8092956942106502,0.9389999999999997,0.7599286568638003,0.9160265089571292,good
6328,6318079,0.1944,0,0.7910936542765761,0.9965,0.7883248264866081,0.9611706234505935,good
6329,6319405,0.1942,0,0.810413741948772,0.8689999999999999,0.7042495417534828,0.8275080791539757,good
6330,6320324,0.1941,0,0.7869643116729251,0.865,0.6807241295970803,0.7901074749879285,good
6331,6320827,0.0997,0,0.7951286416330207,0.8669999999999999,0.6893765322958288,0.803863029461097,good
6332,6321232,0.1943,0,0.7957774087207138,0.9125,0.7261468854576513,0.8623203867438604,good
6333,6321710,0.1167,0,0.7729243366576628,0.816,0.6307062587126528,0.7105892681339918,bad
6334,6324779,0.1166,0,0.7767950026540222,0.9404999999999998,0.7305756999961077,0.8693612980093646,good
6335,6325198,0.1165,0,0.7497936675741538,0.8875,0.6654418799720614,0.7658118169483519,good
6336,6325624,0.1163,0,0.786140482295518,0.9369999999999998,0.7366136319109002,0.8789603775079672,good
6337,6325975,0.1943,0,0.795587677710705,0.9085000000000002,0.7227914052001757,0.856985857934652,good
6338,6326367,0.1161,0,0.7858035601551776,0.9319999999999999,0.7323689180646255,0.8722121487710072,good
6339,6326880,0.1936,0,0.8078870661577238,0.8809999999999997,0.7117485052849544,0.8394299007497714,good
6340,6327248,0.1666,0,0.777454871731273,0.8005000000000002,0.6223526248208843,0.6973086950899576,bad
6341,6327771,0.1941,0,0.7851127942032892,0.8309999999999998,0.6524287319829332,0.7451235674222698,bad
6342,6328582,0.1166,0,0.7618881856236204,0.8145000000000002,0.620557927190439,0.6944554921268054,bad
6343,6329017,0.1665,0,0.793770488672163,0.9095000000000002,0.7219342594473325,0.8556231711174531,good
6344,6329418,0.1162,0,0.7811339082400839,0.8869999999999999,0.6928657766089543,0.8094102158196714,good
6345,6329975,0.1944,0,0.7958636336408403,0.8580000000000001,0.682850997663841,0.793488761154117,good
6346,6330415,0.1164,0,0.7723583381006471,0.8660000000000003,0.6688623207951607,0.7712496197994833,good
6347,6330770,0.1944,0,0.7946457130870368,0.8279999999999998,0.6579666504360664,0.7539277275616327,good
6348,6331163,0.1943,0,0.8010509062242959,0.946,0.7577941572881839,0.9126330902493299,good
6349,6331602,0.1941,0,0.8002620940180909,0.8664999999999996,0.6934271044666754,0.8103026125553559,good
6350,6334646,0.1386,0,0.7958272194044154,0.9315000000000003,0.7413130548752132,0.8864315009437054,good
6351,6374614,0.1667,0,0.7948081822281922,0.8269999999999997,0.6573063667027147,0.7528780111790169,good
6352,6375140,0.1944,0,0.7932892352966423,0.899,0.7131670225316814,0.8416850536752478,good
6353,6375587,0.1944,0,0.7929565062797843,0.9235000000000001,0.7322953335493809,0.8720951644091981,good
6354,6376099,0.1944,0,0.7789724997884185,0.7744999999999999,0.6033142010861301,0.6670414867913249,bad
6355,6376478,0.1944,0,0.7971594205561461,0.8930000000000001,0.7118633625566385,0.839612500371206,good
6356,6384801,0.1944,0,0.7880438758110809,0.8860000000000001,0.6982068739686178,0.8179014705884737,good
6358,6385720,0.1167,0,0.7770111788934343,0.7845,0.6095652698418992,0.6769794103692393,bad
6359,6386110,0.1944,0,0.7986395720889878,0.9179999999999999,0.7331511271776908,0.8734557016243361,good
6360,6386519,0.1667,0,0.7953610289531522,0.8645000000000002,0.6875896095300001,0.8010221869459588,good
6361,6394940,0.1167,0,0.7655225280230389,0.8414999999999998,0.6441872073313871,0.7320212251904757,bad
6362,6395424,0.1167,0,0.7623423327633958,0.7184999999999999,0.5477429660904998,0.5786945643539078,bad
6363,6395842,0.1943,0,0.7877039788653274,0.8509999999999996,0.6703360860143933,0.7735926057260105,good
6364,6396353,0.1165,0,0.7772986352270251,0.8935,0.6945163305753469,0.8120342597744103,good
6365,6404835,0.1942,0,0.8090939027933013,0.9169999999999999,0.7419391088614572,0.8874267990141673,good
6366,6405271,0.1167,0,0.7631927710638863,0.7835000000000001,0.597961536128555,0.6585318419026058,bad
6367,6405819,0.1942,0,0.8055845387143008,0.948,0.7636941427011571,0.9220128629627278,good
6368,6406340,0.1385,0,0.7929458268167957,0.8134999999999997,0.645061430115463,0.7334110610021839,bad
6370,6415162,0.1944,0,0.7878188864672032,0.7184999999999999,0.5660478699266854,0.6077956257135668,bad
6371,6415627,0.1666,0,0.7941772660881254,0.9514999999999999,0.7556596686828513,0.909239688982043,good
6372,6415953,0.1944,0,0.7914245920004608,0.7865000000000002,0.6224554416083625,0.6974721527987762,bad
6373,6416519,0.1944,0,0.7974268387787469,0.9229999999999999,0.7360249721927833,0.8780245286922517,good
6374,6444849,0.1944,0,0.8118368131896561,0.9684999999999999,0.7862639535741818,0.9578942561112349,good
6375,6445316,0.116,0,0.7922829725147987,0.9244999999999997,0.7324656080899311,0.8723658661783461,good
6376,6454787,0.1943,0,0.7877595329586232,0.7430000000000001,0.5853053329882572,0.638411061839395,bad
6377,6455197,0.1667,0,0.7907658746555765,0.9145000000000002,0.7231553923725248,0.8575645232546916,good
6378,6465262,0.1942,0,0.7782925521021886,0.7354999999999998,0.5724341720711595,0.6179485427805373,bad
6379,6474728,0.1942,0,0.7901579591000616,0.8774999999999997,0.6933636091103038,0.8102016678971178,good
6380,6474994,0.1944,0,0.7991236501658747,0.9254999999999999,0.739588938228517,0.8836905073402574,good
6381,6485052,0.1944,0,0.7923013022940322,0.8924999999999997,0.7071289122974235,0.8320856906850874,good
6382,6495141,0.1166,0,0.7684452393198447,0.7785000000000002,0.5982346188104992,0.6589659876350631,bad
6383,6505170,0.1167,0,0.7786209058670794,0.826,0.6431408682462075,0.7303577595862136,bad
6384,6515552,0.1944,0,0.7942563215685454,0.8564999999999999,0.6802805394234591,0.7894022571415735,good
6385,6516060,0.1664,0,0.8008510855238128,0.9655000000000001,0.7732217230732413,0.9371597713266497,good
6386,6516417,0.1662,0,0.7898834786604497,0.8025000000000001,0.633881491625011,0.7156372404500811,bad
6387,6516820,0.1944,0,0.7903999607445267,0.9419999999999998,0.744556763021344,0.8915883349067868,good
6388,6517135,0.1944,0,0.8026354006076778,0.975,0.7825695155924859,0.9520208536963992,good
6389,6517568,0.1943,0,0.7906665556414085,0.84,0.6641599067387831,0.7637737411377965,good
6390,6518057,0.1665,0,0.7897289384868578,0.9205000000000001,0.7269454878771526,0.8635900016088092,good
6391,6518917,0.1944,0,0.8097987220536087,0.9019999999999999,0.730438447292355,0.8691430942214926,good
6392,6519449,0.1388,0,0.7864291157424035,0.894,0.7030676294737087,0.8256290798386422,good
6393,6519974,0.1166,0,0.7742879373749947,0.7930000000000001,0.6140103343383709,0.6840461557516297,bad
6394,6520428,0.1941,0,0.80258436196468,0.9085000000000004,0.7291478928449121,0.8670913760317049,good
6395,6520872,0.1942,0,0.806599471833256,0.9614999999999999,0.7755453921676756,0.940853930962878,good
6396,6521391,0.1944,0,0.7908286982389983,0.8315,0.657574062585727,0.7533035930005324,good
6397,6521818,0.1667,0,0.7953675996142933,0.9135000000000001,0.726568302247657,0.8629903534355019,good
6398,6522171,0.1939,0,0.7979410490954453,0.9539999999999997,0.7612357608370546,0.918104537515462,good
6400,6523096,0.1162,0,0.7905751865196948,0.9155000000000001,0.7237715832587807,0.8585441410090742,good
6401,6523533,0.1389,0,0.8043511663866458,0.9185,0.7387965463261342,0.8824307659300593,good
6402,6523948,0.1665,0,0.7940473742946501,0.8364999999999998,0.6642206285974747,0.76387027650075,good
6404,6525698,0.1667,0,0.7860245891490408,0.7230000000000003,0.5682957779547567,0.6113693407159071,bad
6405,6526223,0.1941,0,0.7999249339728958,0.8924999999999997,0.7139330035708092,0.842902807202908,good
6406,6526625,0.1944,0,0.7997901254632808,0.9525,0.761800094503775,0.9190017128740172,good
6407,6526965,0.1666,0,0.7791834076744366,0.8260000000000002,0.6436054947390848,0.7310964208870074,bad
6408,6527485,0.1944,0,0.8013583803894131,0.8069999999999999,0.6466962129742563,0.7360100321144721,bad
6409,6527892,0.168,0,0.7957071892718672,0.805,0.6405442873638532,0.7262297259041498,bad
6410,6528418,0.1944,0,0.788444797319938,0.9204999999999999,0.7257634359330029,0.8617107802556216,good
6411,6528872,0.1941,0,0.796958829306287,0.9265000000000001,0.738382355352275,0.8817722868114164,good
6412,6529394,0.1667,0,0.8024096287789142,0.976,0.7831517976882202,0.9529465633940977,good
6413,6529910,0.1944,0,0.7957938074542807,0.8524999999999997,0.6784142208547741,0.7864351915033149,good
6414,6530350,0.1167,0,0.7778178259371347,0.7835,0.609420266621745,0.6767488848420462,bad
6415,6531245,0.1,0,0.7851212006834658,0.924,0.7254519894315224,0.8612156438795475,good
6416,6531665,0.0998,0,0.7691783389793218,0.8570000000000002,0.659185836505279,0.7558659845951856,good
6417,6532500,0.1663,0,0.7891186234897585,0.8400000000000002,0.6628596437313973,0.7617065883190622,good
6419,6533465,0.1944,0,0.8029385552459953,0.9505000000000001,0.7631930967613186,0.9212163021738957,good
6420,6533839,0.1158,0,0.7678989710017826,0.8694999999999999,0.66768815528605,0.7693829362685116,good
6421,6534908,0.1937,0,0.7924123940544757,0.9039999999999998,0.7163408042252459,0.846730718849626,good
6423,6536330,0.1164,0,0.7777020975703979,0.8235000000000003,0.640437677349223,0.726060237738297,bad
6425,6537167,0.8172,0,0.7888355376049773,0.8524999999999997,0.6724822958082429,0.7770046412909313,good
6426,6537638,0.1163,0,0.7774459974917826,0.8465,0.658108036876794,0.7541525031476648,good
6427,6538082,0.1943,0,0.7829610007874721,0.7650000000000002,0.5989651656024163,0.6601274079412247,bad
6428,6538693,0.1657,0,0.7930520543760551,0.8149999999999997,0.6463374243164847,0.7354396313716766,bad
6430,6539735,0.1167,0,0.7585681109228395,0.8985,0.6815734476641713,0.7914577173822874,good
6431,6540137,0.1941,0,0.8055681643838429,0.941,0.7580396426851962,0.9130233619309125,good
6432,6540604,0.1941,0,0.8014348996179151,0.9035,0.7240964318047863,0.8590605839007992,good
6433,6541149,0.1,0,0.766674184314113,0.8475000000000001,0.6497563712062109,0.7408750591736328,bad
6434,6541644,0.1941,0,0.7901666167839692,0.8124999999999996,0.6420103761369745,0.728560507848001,bad
6435,6542043,0.1167,0,0.7760697950820518,0.888,0.6891499780328619,0.8035028544191031,good
6436,6542492,0.194,0,0.7993329959158724,0.7389999999999999,0.5907070839818296,0.6469987435076701,bad
6437,6542977,0.1666,0,0.7752379505997955,0.8529999999999996,0.6612779718616253,0.7591920528402092,good
6438,6543482,0.1,0,0.7739239677772126,0.8200000000000002,0.6346176535773145,0.7168075877152922,bad
6439,6544789,0.1164,0,0.7765670896546156,0.8560000000000002,0.6647414287443512,0.7646982424472529,good
6440,6545304,0.1942,0,0.8049139890717552,0.8619999999999999,0.6938358585798529,0.8109524481750914,good
6441,6546813,0.1944,0,0.8069611046271467,0.9844999999999999,0.7944532075054258,0.9709134985653718,good
6442,6547188,0.1661,0,0.8058352062266991,0.8745,0.7047028878452485,0.8282288069191528,good
6443,6547626,0.1941,0,0.8033897335695772,0.9675,0.777279567228566,0.9436109153921322,good
6444,6548023,0.1664,0,0.8022878235371675,0.8969999999999999,0.7196521777128392,0.851995126896212,good
6446,6548840,0.1944,0,0.8062464243148666,0.907,0.731265506853584,0.8704579501341383,good
6447,6549241,0.1665,0,0.7998188198825424,0.9390000000000001,0.7510298718697074,0.9018792569170729,good
6448,6549729,0.1167,0,0.778038043840489,0.9569999999999999,0.7445824079553479,0.8916291051181295,good
6449,6550755,0.194,0,0.8043467162628762,0.8319999999999999,0.6692164679307129,0.7718126414692108,good
6450,6551239,0.1941,0,0.8019318902390025,0.9565,0.7670478530136059,0.9273445779205614,good
6451,6551659,0.1167,0,0.7727571811661578,0.9495,0.7337329435172668,0.8743806708647963,good
6452,6552032,0.1944,0,0.8012787223306007,0.9405000000000001,0.7536026383519301,0.9059694305630679,good
